antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"cough, high_fever",malaise,0.08658536585365853,0.14268292682926828,0.06341463414634146,0.7323943661971831,5.13302034428795,1.0,0.051060380725758484,3.2036585365853663,0.8815086782376502,0.3823529411764706,0.6878568709554626,0.5884194053208138
"cough, high_fever",phlegm,0.08658536585365853,0.07195121951219512,0.06463414634146342,0.7464788732394367,10.374791119598951,1.0,0.05840422367638311,3.6606368563685656,0.9892687104819003,0.6883116883116885,0.7268234902185784,0.8223919789925997
"cough, phlegm",high_fever,0.06829268292682927,0.27682926829268295,0.06463414634146342,0.9464285714285714,3.4188168659534295,1.0,0.04572873289708507,13.49918699186991,0.7593598735552702,0.23043478260869563,0.9259214647072994,0.5899543738200126
"high_fever, phlegm",cough,0.06829268292682927,0.11463414634146342,0.06463414634146342,0.9464285714285714,8.256079027355623,1.0,0.05680547293277811,16.526829268292673,0.94329744146992,0.5463917525773196,0.9394923258559622,0.755129179331307
phlegm,"cough, high_fever",0.07195121951219512,0.08658536585365853,0.06463414634146342,0.8983050847457628,10.374791119598951,1.0,0.05840422367638311,8.981910569105695,0.9736692038777179,0.6883116883116885,0.888665112805775,0.8223919789925997
"cough, malaise",phlegm,0.06707317073170732,0.07195121951219512,0.06585365853658537,0.9818181818181818,13.645608628659478,1.0,0.061027662105889356,51.04268292682925,0.9933430162188334,0.8999999999999999,0.9804085533389081,0.9485362095531588
"malaise, phlegm",cough,0.06951219512195123,0.11463414634146342,0.06585365853658537,0.9473684210526315,8.264277715565509,1.0,0.057885187388459255,16.82195121951218,0.9446628804426971,0.5567010309278351,0.94055386399884,0.7609182530795073
"cough, phlegm",malaise,0.06829268292682927,0.14268292682926828,0.06585365853658537,0.9642857142857143,6.758241758241759,1.0,0.05610945865556217,24.004878048780498,0.9144851657940664,0.45378151260504207,0.9583418004470636,0.7129120879120879
phlegm,"cough, malaise",0.07195121951219512,0.06707317073170732,0.06585365853658537,0.9152542372881357,13.645608628659478,1.0,0.061027662105889356,11.008536585365867,0.9985642672896287,0.8999999999999999,0.9091614046748645,0.9485362095531588
"dark_urine, loss_of_appetite",fatigue,0.08902439024390243,0.3926829268292683,0.06341463414634146,0.7123287671232877,1.8140049349102358,1.0,0.028456276026174898,2.1111498257839725,0.49258572752548657,0.15160349854227406,0.5263244759861364,0.4369097251765507
"dark_urine, fatigue",loss_of_appetite,0.08780487804878048,0.23414634146341465,0.06341463414634146,0.7222222222222223,3.084490740740741,1.0,0.04285544318857823,2.7570731707317084,0.7408473879062115,0.24528301886792453,0.6372965322009909,0.4965277777777778
"dark_urine, vomiting",fatigue,0.08780487804878048,0.3926829268292683,0.06219512195121951,0.7083333333333334,1.8038302277432712,1.0,0.02771564544913742,2.082229965156795,0.48851840201321167,0.14868804664723032,0.5197456492637216,0.4333592132505176
"dark_urine, fatigue",vomiting,0.08780487804878048,0.38902439024390245,0.06219512195121951,0.7083333333333334,1.8207941483803554,1.0,0.02803688280785247,2.094773519163763,0.49418055992450455,0.15,0.5226214238190287,0.43410397074190177
"dark_urine, yellowing_of_eyes",fatigue,0.09146341463414634,0.3926829268292683,0.06463414634146342,0.7066666666666667,1.7995859213250516,1.0,0.028718024985127905,2.07039911308204,0.489046473344308,0.1540697674418605,0.5170013386880856,0.4356314699792961
"dark_urine, fatigue",yellowing_of_eyes,0.08780487804878048,0.16585365853658537,0.06463414634146342,0.7361111111111112,4.438316993464053,1.0,0.05007138607971446,3.160975609756098,0.8492583997578449,0.3419354838709677,0.683641975308642,0.5629084967320261
"dark_urine, yellowish_skin",fatigue,0.10975609756097561,0.3926829268292683,0.08292682926829269,0.7555555555555556,1.9240855762594895,1.0,0.03982748364069007,2.4844789356984487,0.5394842868654312,0.19767441860465118,0.5975011155734049,0.4833678398895791
"fatigue, yellowish_skin",dark_urine,0.10975609756097561,0.11585365853658537,0.08292682926829269,0.7555555555555556,6.521637426900585,1.0,0.07021118381915527,3.6169623059866978,0.9510475423045931,0.5811965811965811,0.7235249042145595,0.735672514619883
"dark_urine, fatigue",yellowish_skin,0.08780487804878048,0.18536585365853658,0.08292682926829269,0.9444444444444445,5.095029239766083,1.0,0.0666508030933968,14.663414634146365,0.8810946838628501,0.4358974358974359,0.9318030605455755,0.695906432748538
dark_urine,"fatigue, yellowish_skin",0.11585365853658537,0.10975609756097561,0.08292682926829269,0.7157894736842105,6.521637426900585,1.0,0.07021118381915527,3.1323396567299007,0.9576064908722111,0.5811965811965811,0.6807498197548666,0.735672514619883
"dark_urine, joint_pain",loss_of_appetite,0.06585365853658537,0.23414634146341465,0.06341463414634146,0.9629629629629629,4.112654320987654,1.0,0.04799524092801903,20.678048780487774,0.8102028519783089,0.268041237113402,0.9516395376267988,0.6168981481481481
"joint_pain, loss_of_appetite",dark_urine,0.09024390243902439,0.11585365853658537,0.06341463414634146,0.7027027027027027,6.065433854907539,1.0,0.05295954788816181,2.9739467849223953,0.9179727778923489,0.4444444444444444,0.6637465051258156,0.6250355618776671
"dark_urine, loss_of_appetite",joint_pain,0.08902439024390243,0.13902439024390245,0.06341463414634146,0.7123287671232877,5.123768324921894,1.0,0.05103807257584771,2.992915214866435,0.8834826485428894,0.3851851851851852,0.6658776048740735,0.5842345590002403
"dark_urine, joint_pain",nausea,0.06585365853658537,0.2329268292682927,0.06219512195121951,0.9444444444444444,4.054682955206515,1.0,0.046856038072575844,13.807317073170726,0.8064813392720013,0.2628865979381443,0.9275746334569863,0.6057300756253636
"dark_urine, nausea",joint_pain,0.06585365853658537,0.13902439024390245,0.06219512195121951,0.9444444444444444,6.793372319688109,1.0,0.05303985722784057,15.49756097560975,0.9129166026724006,0.43589743589743585,0.9354737173434057,0.695906432748538
"joint_pain, vomiting",dark_urine,0.08780487804878048,0.11585365853658537,0.06219512195121951,0.7083333333333334,6.114035087719298,1.0,0.052022605591909576,3.031358885017422,0.916955017301038,0.43965517241379304,0.6701149425287357,0.6225877192982456
"dark_urine, vomiting",joint_pain,0.08780487804878048,0.13902439024390245,0.06219512195121951,0.7083333333333334,5.095029239766082,1.0,0.04998810232004759,2.9519163763066207,0.88109468386285,0.37777777777777777,0.6612370160528801,0.5778508771929824
"dark_urine, joint_pain",vomiting,0.06585365853658537,0.38902439024390245,0.06219512195121951,0.9444444444444444,2.427725531173807,1.0,0.036576442593694226,10.997560975609751,0.6295499923206881,0.15838509316770186,0.9090707473941007,0.5521595262974573
"dark_urine, joint_pain",yellowing_of_eyes,0.06585365853658537,0.16585365853658537,0.06463414634146342,0.9814814814814815,5.917755991285403,1.0,0.053712076145151694,45.04390243902446,0.8896004729297009,0.3868613138686131,0.9777994368637644,0.6855936819172114
"joint_pain, yellowing_of_eyes",dark_urine,0.06829268292682927,0.11585365853658537,0.06463414634146342,0.9464285714285714,8.169172932330826,1.0,0.05672218917311125,16.504065040650396,0.9419144522374792,0.5408163265306123,0.9394088669950739,0.7521616541353383
"dark_urine, yellowing_of_eyes",joint_pain,0.09146341463414634,0.13902439024390245,0.06463414634146342,0.7066666666666667,5.083040935672514,1.0,0.051918500892326,2.9351441241685143,0.8841332151449918,0.3897058823529412,0.6593012275731822,0.5857894736842105
"joint_pain, yellowish_skin",dark_urine,0.06585365853658537,0.11585365853658537,0.06219512195121951,0.9444444444444444,8.15204678362573,1.0,0.05456573468173706,15.914634146341456,0.9391798494854862,0.5204081632653061,0.9371647509578543,0.7406432748538012
"dark_urine, joint_pain",yellowish_skin,0.06585365853658537,0.18536585365853658,0.06219512195121951,0.9444444444444444,5.095029239766082,1.0,0.04998810232004759,14.663414634146337,0.8603901090462296,0.32903225806451614,0.9318030605455755,0.639985380116959
"dark_urine, loss_of_appetite",nausea,0.08902439024390243,0.2329268292682927,0.06341463414634146,0.7123287671232877,3.058165387649717,1.0,0.04267846519928614,2.666492450638793,0.7387756152816394,0.24528301886792453,0.6249754992704228,0.49229003801190563
"dark_urine, nausea",loss_of_appetite,0.06585365853658537,0.23414634146341465,0.06341463414634146,0.9629629629629629,4.112654320987654,1.0,0.04799524092801903,20.678048780487774,0.8102028519783089,0.268041237113402,0.9516395376267988,0.6168981481481481
"dark_urine, vomiting",loss_of_appetite,0.08780487804878048,0.23414634146341465,0.06341463414634146,0.7222222222222223,3.084490740740741,1.0,0.04285544318857823,2.7570731707317084,0.7408473879062115,0.24528301886792453,0.6372965322009909,0.4965277777777778
"dark_urine, loss_of_appetite",vomiting,0.08902439024390243,0.38902439024390245,0.06341463414634146,0.7123287671232877,1.8310645424485765,1.0,0.028781975014872098,2.123867595818816,0.4982236638863144,0.15294117647058825,0.529160856369453,0.4376690857560012
"dark_urine, yellowing_of_eyes",loss_of_appetite,0.09146341463414634,0.23414634146341465,0.08780487804878048,0.96,4.1,1.0,0.06638905413444378,19.14634146341462,0.832214765100671,0.3692307692307692,0.9477707006369426,0.6675
"dark_urine, loss_of_appetite",yellowing_of_eyes,0.08902439024390243,0.16585365853658537,0.08780487804878048,0.9863013698630136,5.946817082997582,1.0,0.07303985722784057,60.892682926829025,0.9131340175516882,0.5255474452554744,0.9835776656252503,0.757856567284448
dark_urine,"loss_of_appetite, yellowing_of_eyes",0.11585365853658537,0.1597560975609756,0.08780487804878048,0.7578947368421052,4.744073925271192,1.0,0.06929654967281379,3.4705726405090123,0.8926245210727969,0.4675324675324674,0.7118631120617217,0.653756528726396
"dark_urine, yellowish_skin",loss_of_appetite,0.10975609756097561,0.23414634146341465,0.08414634146341464,0.7666666666666667,3.274305555555556,1.0,0.05844735276621059,3.282229965156795,0.7802263251935676,0.323943661971831,0.6953290870488323,0.5630208333333333
"dark_urine, loss_of_appetite",yellowish_skin,0.08902439024390243,0.18536585365853658,0.08414634146341464,0.9452054794520549,5.09913482335977,1.0,0.06764425936942298,14.86707317073174,0.8824476650563607,0.44230769230769235,0.9327372651956362,0.6995764239365538
dark_urine,"loss_of_appetite, yellowish_skin",0.11585365853658537,0.1329268292682927,0.08414634146341464,0.7263157894736842,5.464027040077258,1.0,0.06874628197501488,3.168151969981239,0.9240379810094953,0.5111111111111112,0.6843585757643054,0.679671656204732
"dark_urine, vomiting",nausea,0.08780487804878048,0.2329268292682927,0.06219512195121951,0.7083333333333334,3.0410122164048867,1.0,0.04174301011302796,2.6299651567944253,0.7357659641396664,0.24056603773584906,0.6197668256491786,0.48767452006980805
"dark_urine, nausea",vomiting,0.06585365853658537,0.38902439024390245,0.06219512195121951,0.9444444444444444,2.427725531173807,1.0,0.036576442593694226,10.997560975609751,0.6295499923206881,0.15838509316770186,0.9090707473941007,0.5521595262974573
"dark_urine, yellowing_of_eyes",nausea,0.09146341463414634,0.2329268292682927,0.06463414634146342,0.7066666666666667,3.0338568935427572,1.0,0.04332986317668055,2.6150221729490024,0.7378751424591616,0.24882629107981222,0.6175940646528882,0.49207678883071554
"dark_urine, nausea",yellowing_of_eyes,0.06585365853658537,0.16585365853658537,0.06463414634146342,0.9814814814814815,5.917755991285403,1.0,0.053712076145151694,45.04390243902446,0.8896004729297009,0.3868613138686131,0.9777994368637644,0.6855936819172114
"dark_urine, nausea",yellowish_skin,0.06585365853658537,0.18536585365853658,0.06219512195121951,0.9444444444444444,5.095029239766082,1.0,0.04998810232004759,14.663414634146337,0.8603901090462296,0.32903225806451614,0.9318030605455755,0.639985380116959
"dark_urine, vomiting",yellowing_of_eyes,0.08780487804878048,0.16585365853658537,0.06463414634146342,0.7361111111111112,4.438316993464053,1.0,0.05007138607971446,3.160975609756098,0.8492583997578449,0.3419354838709677,0.683641975308642,0.5629084967320261
"dark_urine, yellowing_of_eyes",vomiting,0.09146341463414634,0.38902439024390245,0.06463414634146342,0.7066666666666667,1.8165099268547544,1.0,0.029052647233789412,2.0828713968957873,0.49474483981258705,0.15542521994134897,0.5198935462408516,0.43640543364681295
"dark_urine, vomiting",yellowish_skin,0.08780487804878048,0.18536585365853658,0.08292682926829269,0.9444444444444445,5.095029239766083,1.0,0.0666508030933968,14.663414634146365,0.8810946838628501,0.4358974358974359,0.9318030605455755,0.695906432748538
"dark_urine, yellowish_skin",vomiting,0.10975609756097561,0.38902439024390245,0.08292682926829269,0.7555555555555556,1.9421804249390457,1.0,0.04022903033908388,2.4994456762749455,0.5449234488315874,0.1994134897360704,0.5999112885340432,0.4843608498780913
dark_urine,"vomiting, yellowish_skin",0.11585365853658537,0.13170731707317074,0.08292682926829269,0.7157894736842105,5.434697855750487,1.0,0.06766805472932778,3.055103884372177,0.922920892494929,0.5037037037037038,0.6726788882318155,0.6727095516569201
"dark_urine, yellowing_of_eyes",yellowish_skin,0.09146341463414634,0.18536585365853658,0.08658536585365853,0.9466666666666667,5.107017543859649,1.0,0.0696311719214753,15.274390243902436,0.8851498251252481,0.455128205128205,0.9345309381237523,0.7068859649122807
"dark_urine, yellowish_skin",yellowing_of_eyes,0.10975609756097561,0.16585365853658537,0.08658536585365853,0.7888888888888889,4.756535947712418,1.0,0.06838191552647233,3.9512195121951215,0.8871310052093381,0.45806451612903215,0.7469135802469136,0.6554738562091502
dark_urine,"yellowing_of_eyes, yellowish_skin",0.11585365853658537,0.13414634146341464,0.08658536585365853,0.7473684210526315,5.571291866028707,1.0,0.0710440214158239,3.427337398373982,0.928023312287518,0.5298507462686567,0.7082283172720533,0.6964114832535884
"diarrhoea, vomiting",nausea,0.08536585365853659,0.2329268292682927,0.06097560975609756,0.7142857142857142,3.06656694091249,1.0,0.041091612135633546,2.6847560975609746,0.7367999999999999,0.23696682464454974,0.6275266863502157,0.488032909498878
"diarrhoea, nausea",vomiting,0.06463414634146342,0.38902439024390245,0.06097560975609756,0.9433962264150942,2.425031052226888,1.0,0.03583135038667459,10.793902439024372,0.6282398956975227,0.15527950310559005,0.9073551011185175,0.55006801916366
"headache, high_fever",fatigue,0.11219512195121951,0.3926829268292683,0.08658536585365853,0.7717391304347825,1.965298406697272,1.0,0.042528256989886964,2.6606271777003467,0.5532425321157716,0.20699708454810492,0.6241487689889993,0.4961180124223602
"fatigue, headache",high_fever,0.11219512195121951,0.27682926829268295,0.08658536585365853,0.7717391304347825,2.7877801187511966,1.0,0.0555264723378941,3.1681765389082446,0.7223340040241448,0.2862903225806451,0.6843610235354496,0.5422572304156291
"headache, malaise",fatigue,0.06829268292682927,0.3926829268292683,0.06463414634146342,0.9464285714285714,2.410159716060337,1.0,0.0378167757287329,11.33658536585365,0.6279758964733775,0.16307692307692306,0.9117900172117039,0.5555124223602484
"high_fever, loss_of_appetite",fatigue,0.09146341463414634,0.3926829268292683,0.08658536585365853,0.9466666666666667,2.410766045548654,1.0,0.05066924449732302,11.387195121951217,0.6441062482276207,0.21779141104294475,0.9121820615796519,0.5835817805383022
"high_fever, malaise",fatigue,0.11219512195121951,0.3926829268292683,0.10609756097560975,0.9456521739130435,2.40818255468539,1.0,0.06204045211183819,11.17463414634146,0.6586459517494,0.2660550458715596,0.9105116116640475,0.607919254658385
"fatigue, malaise",high_fever,0.1353658536585366,0.27682926829268295,0.10609756097560975,0.7837837837837837,2.831289439218954,1.0,0.06862433075550267,3.3446646341463393,0.7480667282719712,0.346613545816733,0.7010163620618931,0.5835218478390284
malaise,"fatigue, high_fever",0.14268292682926828,0.19878048780487806,0.10609756097560975,0.7435897435897436,3.7407582192858264,1.0,0.07773497917906008,3.1247560975609763,0.8546132339235787,0.45077720207253885,0.6799750224407759,0.6386660374390436
"high_fever, nausea",fatigue,0.09024390243902439,0.3926829268292683,0.06585365853658537,0.7297297297297298,1.8583179452744671,1.0,0.03041641879833433,2.247073170731708,0.507695362923245,0.15789473684210528,0.5549766634103985,0.44871579654188354
"high_fever, phlegm",fatigue,0.06829268292682927,0.3926829268292683,0.06463414634146342,0.9464285714285714,2.410159716060337,1.0,0.0378167757287329,11.33658536585365,0.6279758964733775,0.16307692307692306,0.9117900172117039,0.5555124223602484
"fatigue, phlegm",high_fever,0.06829268292682927,0.27682926829268295,0.06463414634146342,0.9464285714285714,3.4188168659534295,1.0,0.04572873289708507,13.49918699186991,0.7593598735552702,0.23043478260869563,0.9259214647072994,0.5899543738200126
phlegm,"fatigue, high_fever",0.07195121951219512,0.19878048780487806,0.06463414634146342,0.8983050847457628,4.519080794426537,1.0,0.050331647828673415,7.8786585365853705,0.8390895792527212,0.3136094674556213,0.8730748394087146,0.6117292294894459
"high_fever, swelled_lymph_nodes",fatigue,0.06707317073170732,0.3926829268292683,0.06341463414634146,0.9454545454545454,2.4076792772444944,1.0,0.03707614515169542,11.13414634146341,0.6266968325791855,0.16,0.9101861993428259,0.5534726143421795
"fatigue, swelled_lymph_nodes",high_fever,0.06707317073170732,0.27682926829268295,0.06341463414634146,0.9454545454545454,3.415298358029635,1.0,0.04484681737061273,13.258130081300807,0.7580442433383611,0.2260869565217391,0.9245745822474322,0.5872647176611934
swelled_lymph_nodes,"fatigue, high_fever",0.07073170731707316,0.19878048780487806,0.06341463414634146,0.8965517241379312,4.510260207319654,1.0,0.049354550862581795,7.745121951219522,0.8375227135069654,0.30769230769230765,0.8708864745709337,0.6077850645229533
"high_fever, vomiting",fatigue,0.1329268292682927,0.3926829268292683,0.10609756097560975,0.7981651376146789,2.0325944498262007,1.0,0.053899464604402134,3.008980044345898,0.5858997364889987,0.252906976744186,0.6676614715743708,0.5341757365092028
"joint_pain, loss_of_appetite",fatigue,0.09024390243902439,0.3926829268292683,0.06463414634146342,0.7162162162162162,1.8239046499916065,1.0,0.029196906603212378,2.1400696864111497,0.49653497900753707,0.15451895043731778,0.5327254965809183,0.44040624475407086
"fatigue, joint_pain",loss_of_appetite,0.06585365853658537,0.23414634146341465,0.06463414634146342,0.9814814814814815,4.191743827160494,1.0,0.049214753123140983,41.35609756097568,0.8151140450268486,0.27461139896373055,0.9758197688133994,0.6287615740740741
"joint_pain, nausea",fatigue,0.08902439024390243,0.3926829268292683,0.06341463414634146,0.7123287671232877,1.8140049349102358,1.0,0.028456276026174898,2.1111498257839725,0.49258572752548657,0.15160349854227406,0.5263244759861364,0.4369097251765507
"fatigue, joint_pain",nausea,0.06585365853658537,0.2329268292682927,0.06341463414634146,0.9629629629629629,4.134186542563506,1.0,0.048075550267697796,20.71097560975607,0.8115585458927496,0.26943005181347146,0.9517164223046576,0.6176071359317432
"joint_pain, vomiting",fatigue,0.08780487804878048,0.3926829268292683,0.06219512195121951,0.7083333333333334,1.8038302277432712,1.0,0.02771564544913742,2.082229965156795,0.48851840201321167,0.14868804664723032,0.5197456492637216,0.4333592132505176
"fatigue, joint_pain",vomiting,0.06585365853658537,0.38902439024390245,0.06219512195121951,0.9444444444444444,2.427725531173807,1.0,0.036576442593694226,10.997560975609751,0.6295499923206881,0.15838509316770186,0.9090707473941007,0.5521595262974573
"loss_of_appetite, malaise",fatigue,0.09390243902439024,0.3926829268292683,0.08902439024390243,0.948051948051948,2.414293780753408,1.0,0.05215050565139797,11.69085365853658,0.6465089695606482,0.22392638036809814,0.9144630469931675,0.5873800112930547
"fatigue, yellowing_of_eyes",loss_of_appetite,0.11219512195121951,0.23414634146341465,0.10853658536585366,0.967391304347826,4.131567028985507,1.0,0.08226650803093397,23.486178861788595,0.8537473762192863,0.45641025641025634,0.9574217668235945,0.7154664855072463
"fatigue, yellowish_skin",loss_of_appetite,0.10975609756097561,0.23414634146341465,0.08414634146341464,0.7666666666666667,3.274305555555556,1.0,0.05844735276621059,3.282229965156795,0.7802263251935676,0.323943661971831,0.6953290870488323,0.5630208333333333
"malaise, phlegm",fatigue,0.06951219512195123,0.3926829268292683,0.06585365853658537,0.9473684210526315,2.412553121935273,1.0,0.03855740630577037,11.53902439024389,0.6292412989660695,0.16615384615384615,0.9133375607693933,0.5575351422033344
"fatigue, phlegm",malaise,0.06829268292682927,0.14268292682926828,0.06585365853658537,0.9642857142857143,6.758241758241759,1.0,0.05610945865556217,24.004878048780498,0.9144851657940664,0.45378151260504207,0.9583418004470636,0.7129120879120879
phlegm,"fatigue, malaise",0.07195121951219512,0.1353658536585366,0.06585365853658537,0.9152542372881357,6.761337608795237,1.0,0.05611392028554432,10.202682926829281,0.9181632355088334,0.46551724137931033,0.9019865649876887,0.7008703618873111
"malaise, swelled_lymph_nodes",fatigue,0.06951219512195123,0.3926829268292683,0.06585365853658537,0.9473684210526315,2.412553121935273,1.0,0.03855740630577037,11.53902439024389,0.6292412989660695,0.16615384615384615,0.9133375607693933,0.5575351422033344
"fatigue, swelled_lymph_nodes",malaise,0.06707317073170732,0.14268292682926828,0.06585365853658537,0.9818181818181818,6.881118881118882,1.0,0.05628346222486615,47.152439024390226,0.9161220043572985,0.45762711864406785,0.9787921893185051,0.7216783216783217
swelled_lymph_nodes,"fatigue, malaise",0.07073170731707316,0.1353658536585366,0.06585365853658537,0.9310344827586208,6.877912395153775,1.0,0.056279000594884,12.537195121951235,0.9196558763487898,0.4695652173913043,0.9202373425417053,0.7087604846225536
"fatigue, nausea",vomiting,0.13414634146341464,0.38902439024390245,0.10609756097560975,0.7909090909090909,2.0330578512396693,1.0,0.053911362284354544,2.9220572640509013,0.5868544600938966,0.25438596491228066,0.6577753583741608,0.5318181818181817
"fatigue, yellowing_of_eyes",yellowish_skin,0.11219512195121951,0.18536585365853658,0.08414634146341464,0.75,4.046052631578948,1.0,0.06334919690660322,3.258536585365854,0.847985347985348,0.39428571428571435,0.6931137724550899,0.6019736842105263
"fatigue, yellowish_skin",yellowing_of_eyes,0.10975609756097561,0.16585365853658537,0.08414634146341464,0.7666666666666667,4.622549019607844,1.0,0.06594289113622843,3.5749128919860635,0.8802858844550328,0.4394904458598726,0.7202729044834308,0.6370098039215686
"headache, malaise",high_fever,0.06829268292682927,0.27682926829268295,0.06463414634146342,0.9464285714285714,3.4188168659534295,1.0,0.04572873289708507,13.49918699186991,0.7593598735552702,0.23043478260869563,0.9259214647072994,0.5899543738200126
"high_fever, muscle_pain",headache,0.06829268292682927,0.2304878048780488,0.06585365853658537,0.9642857142857143,4.183673469387755,1.0,0.05011302795954789,21.546341463414645,0.8167539267015707,0.2827225130890052,0.9535884084220059,0.625
"headache, muscle_pain",high_fever,0.06951219512195123,0.27682926829268295,0.06585365853658537,0.9473684210526315,3.422211917458845,1.0,0.0466106484235574,13.74024390243901,0.7606669579146643,0.23478260869565215,0.9272210881334871,0.5926269418038488
"high_fever, nausea",headache,0.09024390243902439,0.2304878048780488,0.06585365853658537,0.7297297297297298,3.1660231660231664,1.0,0.045053539559785846,2.8471951219512204,0.7520107238605899,0.2583732057416268,0.6487771448151798,0.5077220077220077
"headache, vomiting",nausea,0.13048780487804879,0.2329268292682927,0.10609756097560975,0.8130841121495327,3.490727601898517,1.0,0.0757034503271862,4.103841463414634,0.8206058261191985,0.41232227488151657,0.7563258695749074,0.6342907471742427
"headache, nausea",vomiting,0.11219512195121951,0.38902439024390245,0.10609756097560975,0.9456521739130435,2.4308300395256914,1.0,0.062450922070196306,11.241951219512192,0.663003663003663,0.2685185185185185,0.9110474702768376,0.6091897233201581
"loss_of_appetite, malaise",high_fever,0.09390243902439024,0.27682926829268295,0.06707317073170732,0.7142857142857143,2.580239144115796,1.0,0.04107822724568709,2.53109756097561,0.6759084791386272,0.2208835341365462,0.6049144784389304,0.47828823159219636
"high_fever, loss_of_appetite",malaise,0.09146341463414634,0.14268292682926828,0.06707317073170732,0.7333333333333334,5.13960113960114,1.0,0.054022903033908394,3.2149390243902447,0.886516168395363,0.4014598540145986,0.6889521100047417,0.6017094017094018
"high_fever, loss_of_appetite",vomiting,0.09146341463414634,0.38902439024390245,0.06585365853658537,0.7200000000000001,1.8507836990595612,1.0,0.030272159428911365,2.1820557491289203,0.505965697240865,0.15882352941176472,0.5417165668662676,0.4446394984326019
"malaise, phlegm",high_fever,0.06951219512195123,0.27682926829268295,0.06585365853658537,0.9473684210526315,3.422211917458845,1.0,0.0466106484235574,13.74024390243901,0.7606669579146643,0.23478260869565215,0.9272210881334871,0.5926269418038488
"high_fever, phlegm",malaise,0.06829268292682927,0.14268292682926828,0.06585365853658537,0.9642857142857143,6.758241758241759,1.0,0.05610945865556217,24.004878048780498,0.9144851657940664,0.45378151260504207,0.9583418004470636,0.7129120879120879
phlegm,"high_fever, malaise",0.07195121951219512,0.11219512195121951,0.06585365853658537,0.9152542372881357,8.157700810611644,1.0,0.057781082688875676,10.476097560975624,0.945442157005889,0.5567010309278351,0.9045446079344386,0.7511053795136331
"malaise, swelled_lymph_nodes",high_fever,0.06951219512195123,0.27682926829268295,0.06585365853658537,0.9473684210526315,3.422211917458845,1.0,0.0466106484235574,13.74024390243901,0.7606669579146643,0.23478260869565215,0.9272210881334871,0.5926269418038488
"high_fever, swelled_lymph_nodes",malaise,0.06707317073170732,0.14268292682926828,0.06585365853658537,0.9818181818181818,6.881118881118882,1.0,0.05628346222486615,47.152439024390226,0.9161220043572985,0.45762711864406785,0.9787921893185051,0.7216783216783217
swelled_lymph_nodes,"high_fever, malaise",0.07073170731707316,0.11219512195121951,0.06585365853658537,0.9310344827586208,8.298350824587708,1.0,0.05791790600832838,12.873170731707333,0.9464372508991932,0.5625000000000001,0.9223190602500948,0.7589955022488757
"high_fever, nausea",vomiting,0.09024390243902439,0.38902439024390245,0.08536585365853659,0.945945945945946,2.43158519020588,1.0,0.05025877453896491,11.303048780487828,0.6471466870930678,0.21671826625387,0.9115282947618278,0.582690841311531
"joint_pain, loss_of_appetite",nausea,0.09024390243902439,0.2329268292682927,0.08658536585365853,0.9594594594594594,4.119145323333805,1.0,0.06556513979773944,18.9211382113821,0.8323452781029339,0.3659793814432989,0.94714905684699,0.6655936040752795
"joint_pain, nausea",loss_of_appetite,0.08902439024390243,0.23414634146341465,0.08658536585365853,0.9726027397260274,4.153824200913242,1.0,0.06574063057703747,27.95365853658537,0.8334558892848388,0.3659793814432989,0.9642265072855771,0.671197203196347
"joint_pain, vomiting",loss_of_appetite,0.08780487804878048,0.23414634146341465,0.08536585365853659,0.9722222222222223,4.152199074074074,1.0,0.06480666270077336,27.570731707317172,0.8322383498854087,0.3608247422680413,0.9637296532200992,0.6684027777777778
"joint_pain, loss_of_appetite",vomiting,0.09024390243902439,0.38902439024390245,0.08536585365853659,0.945945945945946,2.43158519020588,1.0,0.05025877453896491,11.303048780487828,0.6471466870930678,0.21671826625387,0.9115282947618278,0.582690841311531
"joint_pain, loss_of_appetite",yellowing_of_eyes,0.09024390243902439,0.16585365853658537,0.06585365853658537,0.7297297297297298,4.399841017488077,1.0,0.05088637715645449,3.086341463414635,0.8493694767153213,0.34615384615384615,0.6759917812549393,0.5633942766295708
"joint_pain, yellowing_of_eyes",loss_of_appetite,0.06829268292682927,0.23414634146341465,0.06585365853658537,0.9642857142857143,4.118303571428571,1.0,0.049863176680547294,21.4439024390244,0.8126817917393834,0.2783505154639175,0.9533666969972703,0.6227678571428572
"joint_pain, yellowish_skin",loss_of_appetite,0.06585365853658537,0.23414634146341465,0.06341463414634146,0.9629629629629629,4.112654320987654,1.0,0.04799524092801903,20.678048780487774,0.8102028519783089,0.268041237113402,0.9516395376267988,0.6168981481481481
"joint_pain, loss_of_appetite",yellowish_skin,0.09024390243902439,0.18536585365853658,0.06341463414634146,0.7027027027027027,3.7908961593172124,1.0,0.04668649613325401,2.740133037694014,0.8092390183542998,0.29885057471264365,0.6350542158925392,0.5224039829302988
"joint_pain, vomiting",nausea,0.08780487804878048,0.2329268292682927,0.08414634146341464,0.9583333333333335,4.114310645724259,1.0,0.06369422962522309,18.40975609756104,0.8298070216228784,0.3556701030927835,0.94568097509274,0.6597949389179756
"joint_pain, nausea",vomiting,0.08902439024390243,0.38902439024390245,0.08414634146341464,0.9452054794520549,2.4296817967106112,1.0,0.04951368233194527,11.150304878048804,0.64592670197699,0.21362229102167185,0.9103163535941817,0.5807532099454632
